https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,950"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,490"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,240"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹13,050"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,250"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹19,250"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹21,120"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,530"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,230"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,530"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,950"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹18,930"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹24,750"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹26,070"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,850"
https://www.cashify.in/sell-old-laptop/used-vostro-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,140"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,680"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,160"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,480"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,350"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,860"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹680
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,180"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,310"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,220"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,990"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,290"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,280"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,930"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,580"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,890"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,030"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,180"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,500"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,660"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,250"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹17,830"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,060"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,330"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,280"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,310"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹15,980"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹20,880"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹21,990"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,590"
https://www.cashify.in/sell-old-laptop/used-elitebook-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,680"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹3,840"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,440"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,870"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,870"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,940"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,₹700
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,510"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹5,550"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,500"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹4,170"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,670"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,840"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹13,520"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,010"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹6,150"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹11,530"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹7,510"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,930"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹9,060"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹17,000"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹18,650"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹8,430"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹10,810"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹12,840"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹14,970"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹16,720"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹21,850"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Core i7 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹23,010"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Pentium Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹1,650"
https://www.cashify.in/sell-old-laptop/used-hp-notebook-series,Yes,Intel Pentium Quad Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,"₹2,790"
Link,Step2Value,Dropdown1,Dropdown2,Dropdown3,Step5Option1,Step5Option2,Step6Option1,Step6Option2,Step6Option3,"January 13, 2025"
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,AMD A10,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,AMD Ryzen 3 ,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,AMD Ryzen 5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,AMD Ryzen 7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Celeron Dual Core,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core 2 Duo,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i3 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 7th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 8th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 5th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 6th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 10th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 11th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 12th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i5 9th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 2nd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 3rd Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
https://www.cashify.in/sell-old-laptop/used-legion-series,Yes,Intel Core i7 4th Gen,4 GB,500 GB HDD,12-13 inch,Graphics Card not available,Flawless,More than 3 years,Good,
